ID,AREA,TOWN,X,Y
301,0.06,Boston,232821.93092,897197.51234
304,0.09,Boston,232635.35802,896754.15820
343,0.14,Boston,232731.13872,896049.43717
308,0.14,Boston,231990.93971,895491.23237
309,0.15,Boston,231670.46881,895044.94329
348,0.14,Boston,232018.55748,894344.12239
311,0.09,Boston,231362.48504,893812.60504
746,0.04,Brookline,231673.11631,897838.64491
295,0.06,Boston,232700.48156,897599.52705
332,0.14,Boston,233436.65943,897147.72115
333,0.13,Boston,233121.30089,896653.97119
345,0.12,Boston,232504.30695,895225.85068
347,0.09,Boston,232258.81148,894816.87285
346,0.72,Boston,233440.23248,894850.88411
349,0.48,Boston,232587.77667,893914.42086
423,0.23,Boston,231757.74364,893352.77483
425,0.12,Boston,231102.75284,893276.60235
281,0.04,Boston,232889.11349,898726.19091
282,0.03,Boston,233079.82565,898636.43267
288,0.03,Boston,233278.49374,898505.12542
289,0.06,Boston,233477.11425,898273.14657
290,0.03,Boston,233763.67871,898329.81911
321,0.09,Boston,233892.40011,898036.01481
325,0.12,Boston,233774.56212,897569.34560
326,0.12,Boston,234042.87090,897073.85309
334,0.11,Boston,233482.76628,896430.63771
344,0.13,Boston,232976.63210,895682.73230
341,0.08,Boston,234159.67377,895419.27014
342,0.10,Boston,234404.98526,894921.27057
371,0.16,Boston,234389.68117,894332.94882
350,0.14,Boston,233676.00990,893726.53065
351,0.30,Boston,232966.25741,893173.16467
424,0.53,Boston,232089.65332,892488.92682
210,0.24,Boston,227783.17838,898561.24309
219,0.04,Boston,228494.23648,898844.43671
753,0.32,Brookline,227409.41838,896406.10148
220,0.09,Boston,228964.54711,898842.22136
752,0.60,Brookline,228658.46100,896845.01974
218,0.09,Boston,229059.37408,899245.66235
221,0.03,Boston,229445.93366,899086.95946
229,0.07,Boston,229400.19860,899665.74346
429,0.22,Boston,230599.71686,893522.01628
228,0.05,Boston,229085.42265,899824.69598
226,0.06,Boston,228656.25896,900041.58395
225,0.13,Boston,228841.51504,900350.79870
212,0.12,Boston,228081.79256,900536.11589
254,0.05,Boston,232876.66206,900164.41020
26,0.26,Boston,234569.41943,900669.94173
271,0.07,Boston,233209.37331,899076.83945
274,0.04,Boston,233358.55037,898843.40643
278,0.05,Boston,233638.00775,898651.38036
277,0.09,Boston,234048.04305,898857.43284
312,0.05,Boston,234306.09898,898775.55473
320,0.04,Boston,234122.12790,898254.21202
322,0.09,Boston,234324.07613,897790.57438
336,0.12,Boston,234188.82266,896123.91410
337,0.09,Boston,234510.85787,896065.97498
339,0.11,Boston,234681.53732,895283.02048
370,0.21,Boston,235038.55659,894528.03408
372,0.18,Boston,234372.13873,893735.57595
352,0.07,Boston,233719.73792,893231.24620
405,0.15,Boston,233397.83584,892545.01453
91,0.02,Boston,235132.50229,900315.91245
96,0.01,Boston,235071.05621,900183.56203
97,0.01,Boston,235256.75015,900251.43146
99,0.01,Boston,235104.56231,900093.77407
90,0.01,Boston,234893.42616,900117.37482
104,0.02,Boston,234821.09572,899975.10344
89,0.01,Boston,234719.02087,900052.69122
98,0.01,Boston,235290.03069,900161.47929
95,0.01,Boston,234455.66408,899956.17605
106,0.06,Boston,234437.39372,899748.05630
71,0.13,Boston,235651.27028,900557.85141
74,0.01,Boston,235756.28619,900236.78336
73,0.01,Boston,235585.08917,900154.15754
107,0.05,Boston,234487.09927,899397.93318
105,0.02,Boston,234795.63606,899751.51859
110,0.04,Boston,234852.41539,899469.48505
116,0.05,Boston,234593.41189,899101.90977
103,0.01,Boston,234983.19188,899895.70254
111,0.01,Boston,235040.03382,899727.26264
117,0.03,Boston,234903.94539,899221.18437
276,0.02,Boston,233813.83739,898978.76394
273,0.02,Boston,233969.53804,899232.65772
313,0.08,Boston,234431.02069,898535.48325
109,0.04,Boston,234213.48340,899462.62763
122,0.05,Boston,234835.88289,898785.21204
314,0.07,Boston,234713.84549,898324.15133
108,0.01,Boston,234095.35142,899688.49537
315,0.04,Boston,234961.03192,898084.99830
93,0.01,Boston,234116.05216,899832.17159
87,0.02,Boston,234079.10000,899929.48179
92,0.04,Boston,234008.56668,900118.55543
263,0.03,Boston,233246.85473,899682.63303
642,0.08,Cambridge,234154.40515,901093.72378
641,0.09,Cambridge,234569.61426,901153.68397
25,0.07,Boston,235227.14154,901154.42037
28,0.04,Boston,235615.13413,900913.89739
264,0.04,Boston,233498.95989,899545.95318
655,0.05,Cambridge,233319.92892,901382.71530
640,0.03,Cambridge,233941.03092,901505.23702
639,0.02,Cambridge,234446.55392,901407.01652
628,0.09,Cambridge,234992.96353,901718.00360
27,0.02,Boston,235677.94636,901176.06956
272,0.04,Boston,233609.98021,899157.94345
265,0.04,Boston,233757.60064,899605.48778
270,0.02,Boston,233100.85179,899243.78245
269,0.03,Boston,233061.28347,899336.06075
653,0.08,Cambridge,233191.17345,901691.60626
652,0.03,Cambridge,233644.24904,901590.38106
638,0.05,Cambridge,234104.40870,901671.01901
637,0.04,Cambridge,234529.64256,901589.45954
626,0.04,Cambridge,234938.86116,902114.64652
625,0.16,Cambridge,235207.08185,902383.79724
24,0.02,Boston,235782.22597,901387.81512
30,0.01,Boston,235918.02514,901185.84940
654,0.02,Cambridge,232833.79427,901654.20885
75,0.01,Boston,235943.18512,900222.70561
432,0.36,Boston,229730.74581,893412.35664
430,0.17,Boston,230221.22433,892710.03359
426,0.23,Boston,231044.18952,892611.95327
427,0.28,Boston,230527.87119,892116.48430
413,0.39,Boston,230877.76428,891199.38224
412,0.12,Boston,231450.35308,891729.95555
435,0.47,Boston,228402.76807,891162.80777
439,0.35,Boston,229105.47550,891847.84351
446,0.29,Boston,226792.66401,891903.62572
445,0.07,Boston,227644.66286,892011.03834
335,0.10,Boston,233833.59327,896327.96474
327,0.07,Boston,234301.21109,896773.50905
328,0.12,Boston,234627.49456,896829.46191
330,0.15,Boston,235132.14051,896208.11137
338,0.14,Boston,234921.46164,895679.96258
366,0.17,Boston,235409.61733,895310.07139
369,0.13,Boston,235542.59500,894481.16172
374,0.11,Boston,235545.40251,893772.20576
373,0.13,Boston,235043.13161,893805.35052
380,0.16,Boston,235060.85340,893122.12086
673,0.02,Cambridge,232115.53901,902064.36246
664,0.02,Cambridge,232514.48755,901828.12393
663,0.05,Cambridge,232787.41800,901994.65042
743,0.06,Brookline,231136.75720,898340.06308
907,0.37,Arlington,226160.02868,908841.58109
906,0.25,Arlington,226848.70731,908896.44938
905,0.50,Arlington,227709.99151,908376.00097
904,0.74,Arlington,228284.00623,908867.80490
578,0.41,Medford,229361.47961,908649.65807
576,0.67,Medford,230213.73293,908944.59353
573,0.29,Medford,231603.13689,908143.66973
554,0.17,Medford,232110.20851,907122.23005
896,0.07,Arlington,228699.21937,907414.72046
895,0.27,Arlington,229168.04159,907539.42267
577,0.22,Medford,229959.20921,907612.95978
575,0.34,Medford,230831.55868,908017.72284
897,0.10,Arlington,227981.44642,907562.42998
892,0.23,Arlington,229863.41217,906893.42802
900,0.14,Arlington,226953.31557,908080.81062
624,0.16,Somerville,230430.30496,906941.57632
901,0.07,Arlington,225933.51399,908273.45351
558,0.11,Medford,231085.90389,907343.44094
557,0.11,Medford,230816.48468,906977.27468
623,0.08,Somerville,230763.46410,906414.68943
945,0.84,Lexington,224740.11813,908672.58147
556,0.20,Medford,231561.97907,907033.84909
555,0.13,Medford,231417.99295,906332.48090
553,0.21,Medford,231997.29777,906185.30191
550,0.16,Medford,232615.75174,905528.96532
551,0.17,Medford,232992.41796,905904.51431
898,0.44,Arlington,226734.76654,907174.32061
903,0.39,Arlington,225307.44054,907735.77494
940,0.98,Lexington,223196.10359,907131.04031
944,0.94,Lexington,223601.95130,908558.91194
948,0.75,Lexington,222793.16384,909918.88783
899,0.25,Arlington,227106.51075,907612.12917
620,0.11,Somerville,230879.09923,905985.89325
619,0.09,Somerville,231070.66619,905570.19337
621,0.13,Somerville,231362.75408,906040.45357
961,0.78,Waltham,224301.07895,905074.79221
920,0.69,Belmont,225088.20473,905328.59505
965,0.58,Waltham,222579.02945,906211.78018
970,0.35,Waltham,220836.92498,907253.58277
941,0.54,Lexington,221101.99823,907733.33780
942,0.62,Lexington,220977.38087,908496.00590
943,1.05,Lexington,221749.38538,908812.53179
981,0.54,Waltham,222671.89743,903527.55670
964,0.97,Waltham,222393.42530,904874.65781
962,0.64,Waltham,223718.06106,904567.32300
966,0.60,Waltham,221115.63660,905470.31629
975,0.27,Waltham,219941.90062,904829.37857
968,0.30,Waltham,220077.14086,905987.63138
969,0.35,Waltham,220740.03660,906711.45242
967,0.26,Waltham,221455.40062,906256.02847
977,0.30,Waltham,219771.28206,903407.76256
982,0.18,Waltham,219660.37174,902712.00241
617,0.07,Somerville,231011.92118,905039.99138
616,0.09,Somerville,231483.41130,904833.50100
614,0.12,Somerville,231814.93413,904230.75988
609,0.04,Somerville,232294.25338,903675.06701
608,0.05,Somerville,233014.92434,903368.12635
991,0.24,Waltham,223156.15823,902761.90706
989,0.16,Waltham,221726.72307,902847.61065
987,0.12,Waltham,220855.09745,902298.99600
988,0.08,Waltham,220888.54828,902731.27135
980,0.22,Waltham,221505.05391,903538.69873
986,0.38,Waltham,220372.50757,901412.12640
983,0.42,Waltham,219743.34699,902182.15630
979,0.12,Waltham,220830.30030,903075.71940
978,0.42,Waltham,220609.37958,903659.24741
976,0.46,Waltham,220718.13467,904525.96576
615,0.15,Somerville,231605.76680,905338.28634
613,0.12,Somerville,232028.51516,904645.28172
611,0.10,Somerville,232455.86708,904379.28499
607,0.13,Somerville,232576.17461,903802.86501
583,0.07,Somerville,233673.98466,903097.66031
1012,0.48,Newton,220210.51516,899789.77750
985,0.32,Waltham,219542.77558,900936.67584
992,0.25,Waltham,223033.53876,902338.47421
1015,0.59,Newton,226523.43087,899039.36951
209,0.24,Boston,227681.53872,899282.88053
1016,0.07,Newton,227192.56053,898425.15110
1017,0.06,Newton,226870.30770,898300.71768
1018,0.31,Newton,225927.79822,898203.11122
214,0.07,Boston,228187.33822,899742.82001
215,0.11,Boston,228334.93993,899285.69122
213,0.13,Boston,227977.71296,900097.43074
216,0.09,Boston,228783.45414,899606.25847
217,0.04,Boston,228632.50832,899143.68809
1019,0.34,Newton,224647.91290,898225.66749
1035,0.09,Newton,225099.19163,897653.87666
1034,0.49,Newton,224032.60887,897316.74485
1020,0.46,Newton,225331.97690,899099.67262
1040,0.17,Newton,227013.65873,897201.55060
1024,0.60,Newton,223565.57075,898688.66385
1025,0.63,Newton,222434.55219,898122.75611
1033,0.43,Newton,223027.52422,897246.30266
1027,0.41,Newton,221590.25990,898831.47295
1029,0.33,Newton,220972.75203,897886.60405
1028,0.55,Newton,220734.71069,898888.78730
1010,0.28,Newton,221638.35550,899907.38016
1032,0.29,Newton,222504.69335,896759.67456
1030,0.45,Newton,219796.79556,897751.53618
1488,0.30,Wellesley,220411.98282,896708.64297
1487,0.49,Wellesley,219204.97716,896961.72613
1490,0.15,Wellesley,221882.83704,896557.01684
1486,0.61,Wellesley,219594.76807,895933.19219
1058,0.05,Dedham,227040.46799,888582.96250
1031,0.39,Newton,221208.45458,897221.94744
1484,0.44,Wellesley,218966.41333,893980.00985
1049,0.36,Newton,224712.31152,893569.77473
1050,0.25,Newton,225338.11454,894073.62019
1503,0.35,Needham,222364.30408,894220.30662
1044,0.10,Newton,223805.56172,896029.25479
919,0.91,Belmont,225311.94251,906428.66985
949,0.75,Lexington,221138.02631,910013.47525
950,0.99,Lexington,220640.15886,911143.51039
995,0.12,Waltham,221405.02733,902266.91364
998,0.26,Waltham,220979.38294,901286.93178
1011,0.38,Newton,221167.48717,900447.07555
997,0.14,Waltham,221553.99168,901585.19894
993,0.20,Waltham,221987.94050,902345.00224
1009,0.21,Newton,221926.02547,900757.59996
1007,0.26,Newton,222823.93666,900378.57510
1008,0.13,Newton,223040.89919,900028.14237
1026,0.31,Newton,222405.49198,899208.79808
984,0.18,Waltham,219862.50007,901822.93673
956,0.25,Lexington,219061.62821,911880.02383
934,0.10,Watertown,225649.97445,901838.72312
1002,0.18,Newton,224830.40355,901568.31646
1003,0.28,Newton,223684.02035,901387.68346
994,0.21,Waltham,222611.72384,901949.60852
996,0.13,Waltham,222061.98879,901561.63025
1001,0.21,Newton,224768.05023,900865.80691
1004,0.19,Newton,223932.93171,900913.00576
1005,0.21,Newton,224133.02011,900372.93952
1022,0.40,Newton,224524.34763,899474.38103
1006,0.37,Newton,222705.21363,901113.95526
1023,0.38,Newton,223508.20342,899637.42341
963,0.12,Waltham,222969.77020,904153.29701
902,0.27,Arlington,225862.47441,907325.66273
298,0.04,Boston,232225.46165,897415.54961
303,0.10,Boston,232244.68193,896585.88636
323,0.18,Boston,234711.93635,897535.40045
329,0.12,Boston,235092.07838,896758.35976
317,0.15,Boston,235432.61548,897117.75128
331,0.07,Boston,235562.82502,896151.59687
364,0.11,Boston,235824.24226,895732.30428
367,0.10,Boston,235880.96363,895044.56038
368,0.08,Boston,235997.57784,894646.04421
375,0.11,Boston,235990.69848,894071.96375
382,0.08,Boston,235831.21397,893385.26069
316,0.12,Boston,235219.04280,897700.58382
132,0.07,Boston,235671.83883,897794.01745
362,0.10,Boston,236074.29797,895991.51942
365,0.14,Boston,236353.90056,895032.46246
376,0.04,Boston,236351.06242,894275.88928
383,0.11,Boston,236441.53225,893894.32618
384,0.08,Boston,236178.37964,893252.98894
131,0.09,Boston,235686.77322,898145.48032
133,0.17,Boston,236091.64313,897422.06743
353,0.07,Boston,236151.63516,896455.15603
361,0.10,Boston,236619.02600,896075.68651
363,0.13,Boston,236570.54070,895519.57343
377,0.11,Boston,236820.87339,894165.01826
386,0.16,Boston,237187.76778,893399.67578
385,0.11,Boston,236585.61348,893444.16853
318,0.05,Boston,235844.87902,897034.51784
134,0.14,Boston,236499.88967,897049.92077
354,0.13,Boston,236677.79270,896530.70875
747,0.14,Brookline,231321.95393,897623.60808
748,0.14,Brookline,231092.77139,897333.59310
340,0.12,Boston,233765.21787,895746.61523
319,0.07,Boston,235792.64898,896677.63047
681,0.03,Cambridge,231931.73968,902325.40498
680,0.03,Cambridge,231859.56293,902569.09184
675,0.05,Cambridge,232312.51989,902359.83175
674,0.05,Cambridge,232356.48411,902122.16289
676,0.05,Cambridge,232396.82970,902590.85016
662,0.07,Cambridge,232764.25344,902446.25194
651,0.07,Cambridge,233130.86615,902138.47013
677,0.04,Cambridge,232409.96853,902878.78923
661,0.03,Cambridge,233001.15704,902625.29518
650,0.06,Cambridge,233564.37741,901878.97009
648,0.05,Cambridge,233565.88151,902300.42933
649,0.04,Cambridge,233788.59880,902214.16192
678,0.10,Cambridge,232064.94143,903113.82450
585,0.09,Somerville,232715.40042,903213.07737
584,0.10,Somerville,232918.57362,902931.48056
647,0.04,Cambridge,233306.94668,902405.39752
646,0.05,Cambridge,233567.20939,902620.60822
633,0.05,Cambridge,233986.76983,902034.55891
635,0.03,Cambridge,234281.34421,901910.38245
632,0.05,Cambridge,234200.86404,902318.82134
634,0.02,Cambridge,234345.03655,902097.19779
636,0.05,Cambridge,234624.54463,901912.69547
627,0.01,Cambridge,234820.68752,901808.82630
629,0.03,Cambridge,234206.54296,902543.69556
630,0.03,Cambridge,234583.79576,902442.24188
631,0.03,Cambridge,234639.27756,902241.19345
198,0.10,Boston,235821.11527,902573.31284
192,0.06,Boston,236173.16091,902357.51172
22,0.08,Boston,235290.91716,901506.67529
21,0.08,Boston,235599.28618,901722.02015
29,0.02,Boston,236035.06703,901453.30073
197,0.11,Boston,236232.49346,902895.51684
193,0.09,Boston,236722.39429,902728.33879
1,0.07,Boston,235750.21681,901990.91959
2,0.02,Boston,236043.42759,901800.26427
3,0.03,Boston,236194.77579,901638.58419
32,0.02,Boston,236247.42159,901418.97044
690,0.02,Cambridge,231616.21596,902426.10448
612,0.08,Somerville,232104.63533,905090.91862
603,0.07,Somerville,232374.48073,905199.75647
602,0.10,Somerville,232731.03429,904903.26350
610,0.08,Somerville,232825.74753,904162.82563
606,0.10,Somerville,233211.19929,903905.89803
600,0.12,Somerville,233501.90995,904401.76868
598,0.08,Somerville,233254.91613,905084.33884
599,0.11,Somerville,233821.39126,904807.73089
597,0.08,Somerville,233430.12289,905327.68591
596,0.08,Somerville,233981.29425,905272.98695
604,0.01,Somerville,233772.46129,903565.73599
588,0.07,Somerville,233820.83862,903913.52627
587,0.08,Somerville,234158.78625,903665.18060
581,0.07,Somerville,234065.67678,903064.84727
590,0.06,Somerville,233978.35357,904172.42827
589,0.07,Somerville,234429.60465,903973.54226
205,0.09,Boston,234836.05283,903710.27111
579,0.17,Somerville,234657.90152,902945.10240
591,0.11,Somerville,234324.72539,904395.38030
206,0.08,Boston,235177.91911,904366.67156
202,0.11,Boston,235638.59018,903840.46730
580,0.11,Somerville,234508.24973,903339.73774
203,0.09,Boston,235331.22270,902877.04665
594,0.15,Somerville,234712.43856,904790.50372
204,0.07,Boston,235113.37271,903354.69053
201,0.12,Boston,235551.69442,903498.60930
200,0.06,Boston,235926.80098,903212.33107
196,0.09,Boston,236487.44779,903255.94026
194,0.07,Boston,237004.07256,903081.64992
582,0.10,Somerville,233728.39763,902797.45959
195,0.16,Boston,236691.83445,903654.08333
695,0.02,Cambridge,231445.55975,903433.21031
697,0.06,Cambridge,231749.20237,903201.29610
689,0.01,Cambridge,231380.86998,902543.13761
924,0.22,Watertown,227943.17293,901280.35197
728,0.09,Cambridge,228804.59907,905369.82133
235,0.05,Boston,230136.46084,900139.22350
244,0.16,Boston,231137.10303,901781.98264
283,0.02,Boston,232133.89782,898792.20516
671,0.03,Cambridge,231959.48556,901792.71421
686,0.02,Cambridge,230889.71828,902548.29621
4,0.03,Boston,236222.23740,901946.76413
86,0.04,Boston,235055.07814,900501.88526
85,0.04,Boston,234701.17612,900374.26043
31,0.02,Boston,235916.63190,900972.65300
51,0.01,Boston,236175.36606,900739.63174
61,0.01,Boston,236107.21224,900651.43837
62,0.01,Boston,236016.01782,900519.43468
69,0.01,Boston,235961.52220,900349.26780
84,0.04,Boston,234348.11668,900241.64915
33,0.01,Boston,236066.49850,901171.61313
52,0.01,Boston,236336.00443,900680.61657
63,0.01,Boston,236194.48067,900516.30151
70,0.01,Boston,236129.35062,900367.58341
48,0.01,Boston,236471.48478,900836.31645
53,0.01,Boston,236531.06395,900724.53141
55,0.01,Boston,236404.27368,900554.97991
64,0.01,Boston,236327.20089,900454.72283
76,0.01,Boston,236085.03341,900213.33450
41,0.01,Boston,236329.91940,900966.67359
42,0.00,Boston,236446.49846,900949.02297
43,0.00,Boston,236500.36013,900944.61545
49,0.00,Boston,236608.86571,900861.26960
54,0.00,Boston,236673.93348,900786.55948
57,0.01,Boston,236634.54973,900622.97235
56,0.00,Boston,236496.19515,900577.97860
59,0.01,Boston,236494.88549,900466.35570
35,0.01,Boston,236182.16330,901074.69280
36,0.03,Boston,236347.64932,901208.20557
45,0.01,Boston,236664.65624,900968.30031
50,0.02,Boston,236838.56760,900868.09216
58,0.00,Boston,236743.96606,900703.60125
60,0.00,Boston,236612.49533,900520.60768
34,0.00,Boston,236064.25952,900995.42201
38,0.01,Boston,236547.20903,901113.29901
39,0.02,Boston,236716.72674,901180.68254
46,0.01,Boston,236806.43553,901031.86223
68,0.01,Boston,236907.86367,900706.03207
37,0.02,Boston,236520.35552,901338.39296
11,0.03,Boston,236840.75934,901424.32745
275,0.01,Boston,233823.82455,899099.13335
255,0.02,Boston,233044.55547,900009.26998
268,0.03,Boston,233044.15423,899466.60744
94,0.02,Boston,234421.83367,900055.89768
266,0.02,Boston,233908.15088,899445.90613
267,0.01,Boston,234026.18076,899467.48379
88,0.02,Boston,234768.53761,900183.65140
605,0.10,Somerville,233475.92489,903548.08819
601,0.10,Somerville,233079.46766,904661.94366
592,0.02,Somerville,234450.14693,904638.01360
595,0.05,Somerville,234286.87389,904968.18740
593,0.03,Somerville,234653.14478,904386.42938
6,0.03,Boston,236483.58018,901686.57499
10,0.02,Boston,236705.28188,901553.96553
9,0.02,Boston,236897.85634,901758.44421
8,0.02,Boston,236746.81917,901808.52343
23,0.01,Boston,235510.38198,901342.50095
40,0.01,Boston,236093.75681,900875.25471
47,0.01,Boston,236262.36108,900840.90240
44,0.00,Boston,236566.28054,900961.20328
199,0.05,Boston,235605.60119,902996.98093
562,0.14,Medford,234348.05052,906794.57637
545,0.12,Malden,234231.45474,908190.16349
1791,0.48,Whitman,248413.57776,869913.64054
2646,2.57,Hanson,250847.39107,870074.81094
1790,0.98,Whitman,248117.65566,871410.71409
1886,2.33,Rockland,249219.63908,872536.18524
1880,0.78,Abington,247196.67206,872747.79672
1887,1.49,Rockland,249596.40144,874225.33148
1893,2.94,Hanover,250914.04332,876230.93839
1879,1.14,Abington,245537.63075,872446.12936
1881,0.70,Abington,246561.35470,874286.21909
1888,0.43,Rockland,248883.32808,875462.02109
1890,1.00,Rockland,249365.87775,876924.19362
1892,0.59,Rockland,250236.80005,878971.86365
1894,2.55,Hanover,252861.98711,877062.18408
1781,0.31,Brockton,240325.85123,869153.82646
1785,0.90,Whitman,244531.48327,869135.84571
1878,0.58,Abington,244077.30796,871767.86436
1876,0.74,Abington,245120.30886,874364.91025
1882,0.82,Abington,246109.22686,876468.11901
1884,0.33,Rockland,247652.13458,875548.17865
1889,0.92,Rockland,248340.47823,877383.88889
1891,0.64,Rockland,249331.91939,879118.47962
1901,0.23,Hanover,253756.16077,878440.38583
1900,0.24,Hanover,254311.74448,877442.61113
1786,1.01,Whitman,246183.30798,868976.07460
1787,0.69,Whitman,245832.17745,870570.18131
1784,1.16,Whitman,244445.08548,870519.42278
1874,0.71,Abington,245243.82932,876534.64427
1846,1.19,Weymouth,244180.60367,877592.37977
1847,1.13,Weymouth,245965.87098,878821.91227
1883,1.71,Rockland,247292.37983,877266.01399
1839,1.17,Weymouth,243609.60070,879653.21675
1845,0.74,Weymouth,244417.11378,879391.11587
1843,0.14,Weymouth,245266.31085,879963.06141
1844,0.99,Weymouth,246633.69250,879864.43408
1866,1.04,Hingham,248321.01788,880019.60448
1842,0.14,Weymouth,244821.12657,880455.60689
1840,0.18,Weymouth,244888.73782,880896.60552
1838,0.61,Weymouth,247242.23844,881099.49783
1905,1.12,Norwell,252563.03704,879400.15269
1902,0.29,Norwell,250819.59916,879913.70146
1904,0.51,Norwell,251572.01871,880425.09924
1865,0.26,Hingham,248943.89006,880920.76962
2562,0.36,Bridgewater,242927.23334,860701.41202
2568,1.54,Bridgewater,244592.52736,861495.56103
2570,0.65,Bridgewater,244418.35695,860412.60343
2563,0.30,Bridgewater,243004.61318,859815.36675
2565,0.19,Bridgewater,243836.85338,859631.50261
2566,1.06,Bridgewater,243378.81539,858562.61488
2564,0.06,Bridgewater,243624.38135,860141.06832
1777,0.37,Brockton,241186.47459,870116.52508
1788,0.76,Whitman,246784.82495,871106.27666
1875,0.40,Abington,245824.13421,874330.00171
1885,0.66,Rockland,247600.28997,874677.14979
1841,0.02,Weymouth,245107.90288,880712.82246
1867,1.62,Hingham,251401.53898,882203.27110
1903,0.40,Norwell,251402.54429,878793.61887
399,0.43,Boston,247902.61934,897750.26233
1848,1.09,Hull,248546.64809,894691.57345
1849,0.46,Hull,251172.77371,893639.86632
1850,0.51,Hull,251700.45811,892393.28551
1851,0.48,Hull,252789.41925,890899.61275
1852,0.55,Hull,254186.77019,890671.70811
1857,0.57,Hingham,249175.47271,888398.04664
398,0.39,Boston,244074.01771,896802.20323
1105,0.22,Quincy,239538.06863,892538.16495
1102,0.22,Quincy,238831.97252,893112.32808
1101,0.79,Quincy,240505.68673,894282.63353
1100,0.51,Quincy,238784.29707,894047.12859
1131,0.90,Quincy,244460.57413,890775.54986
1132,0.45,Quincy,243929.53374,889576.68650
1084,0.16,Quincy,239812.05448,887568.66605
1085,0.18,Quincy,240143.13966,887775.45237
1086,0.11,Quincy,240617.45595,887455.45411
1089,0.08,Quincy,240706.76251,888487.06317
1793,0.15,Braintree,238503.96453,885486.97593
1095,0.08,Quincy,239344.76694,890816.20912
397,0.56,Boston,241057.20540,896539.21455
1103,0.17,Quincy,238873.59922,892572.47813
1104,0.12,Quincy,238970.54805,892064.34767
1825,0.16,Weymouth,244728.78725,884887.83446
1855,0.17,Hingham,247965.88237,888690.38410
448,0.36,Winthrop,243578.78237,901742.46536
449,0.14,Winthrop,243508.85191,903032.99931
454,0.31,Winthrop,243213.95700,904159.53152
450,0.48,Winthrop,242753.50287,902850.88536
480,0.19,Revere,241609.20874,905640.55923
485,0.12,Revere,241593.92503,906979.70564
486,0.12,Revere,241050.78862,906828.59551
482,0.12,Revere,241272.92270,906083.13598
494,0.45,Revere,243766.53629,909738.69430
188,0.11,Boston,240649.39604,904382.65423
189,0.14,Boston,240683.40519,904688.24964
190,0.16,Boston,241126.89430,904952.95686
451,0.63,Winthrop,241300.90573,902514.96667
177,0.06,Boston,238140.12995,903094.60442
178,0.06,Boston,238492.68142,903295.32541
459,0.04,Chelsea,238254.57914,904602.26773
452,0.24,Winthrop,242197.50544,903665.37144
453,0.12,Winthrop,242707.31234,904025.97742
531,0.11,Malden,238444.54635,909717.49830
532,0.09,Malden,238132.24081,909314.16297
493,0.25,Revere,239289.59499,907971.52873
483,0.10,Revere,241350.45966,906493.72114
396,0.34,Boston,244527.36602,900223.48181
1871,1.20,Cohasset,257314.07077,886985.30516
1228,0.74,Peabody,241498.30952,922770.08655
1250,0.59,Danvers,243612.34628,926831.93608
1245,1.76,Danvers,245280.62368,925974.78680
1240,0.29,Danvers,245980.44196,924332.74138
1235,0.12,Danvers,245712.92897,922642.98852
1234,0.21,Danvers,246048.56956,922421.21849
1254,3.32,Middleton,239272.62594,927438.73061
1253,0.61,Middleton,241065.74233,926072.16551
1256,6.36,Middleton,238868.92832,930047.82590
1255,2.06,Middleton,242168.21521,928220.89539
1251,1.64,Danvers,245577.78984,927951.32827
1241,1.03,Danvers,246818.10062,925835.53489
1237,0.21,Danvers,246256.50458,923238.05055
1232,0.25,Danvers,246696.47995,922385.59365
1278,3.40,North Reading,234928.77978,927325.35393
1299,4.47,North Andover,234128.37135,931230.01236
1303,0.65,North Andover,232058.02324,935664.51509
1300,4.39,North Andover,234757.62549,933287.16666
1301,4.39,North Andover,237119.36914,933994.33372
1261,4.99,Boxford,241319.55469,932593.07362
1257,3.56,Topsfield,244470.15612,929594.45886
1306,0.44,North Andover,231188.84325,936683.58080
1302,5.14,North Andover,234342.26685,937092.28805
1263,7.61,Boxford,239168.37104,936918.72086
1262,5.07,Boxford,242740.08836,935949.27240
1258,1.70,Topsfield,244490.00845,931679.93599
1260,4.64,Topsfield,247515.15540,932745.16390
1191,2.57,Wenham,247969.11238,928123.23734
1324,0.75,Andover,229737.16558,935702.47238
1308,0.49,North Andover,230411.51163,937001.43485
1314,1.53,North Andover,232137.53568,939071.19973
1315,2.18,North Andover,232974.83497,940669.21427
1264,6.69,Boxford,235799.97256,940743.94708
1954,2.90,Georgetown,239574.16965,941041.77939
1953,2.22,Georgetown,241738.47969,939863.46368
1947,5.03,Rowley,245925.10300,938890.58888
1946,4.72,Ipswich,247792.46430,937242.60098
1259,2.89,Topsfield,245094.67156,933969.43838
1945,8.50,Ipswich,250877.43698,936762.65329
1196,2.96,Hamilton,250895.54111,933146.06846
1190,4.17,Wenham,250779.52970,928288.62842
1185,1.41,Beverly,248885.07425,926066.29448
1242,0.81,Danvers,247717.63466,925396.46377
1233,0.76,Danvers,248036.59231,923589.00440
1171,0.72,Beverly,249210.29876,923650.07321
1169,0.28,Beverly,249540.38713,922703.17308
1168,0.46,Beverly,249203.84474,922249.33838
1323,0.19,Andover,229073.38779,935405.47961
1325,0.14,Andover,228790.37632,936195.92421
1336,0.60,Andover,227889.72298,936190.94440
1997,0.60,Lawrence,229281.58424,937516.78205
1307,0.15,North Andover,229819.24793,937334.83783
